yyyy,mm,tmax,tmin,af,rain,sun
2016,10,12.5,7.7,0,48.6,0.0
2016,11,7.9,2.2,5,52.6,0.0
2016,12,9.6,4.1,2,59.0,0.0
2017,1,7.4,2.4,6,96.4,0.0
2017,2,7.8,2.8,6,56.9,0.0
2017,3,9.2,3.2,3,63.6,0.0
2017,4,10.3,3.9,2,39.8,0.0
2017,5,13.7,7.4,0,25.8,0.0
2017,6,15.2,9.6,0,128.6,0.0
2017,7,16.2,9.7,0,72.8,0.0
2017,8,16.3,10.4,0,80.0,0.0
2017,9,14.5,9.9,0,87.6,0.0
2017,10,13.1,7.9,0,87.6,0.0
2017,11,7.4,2.5,1,139.0,0.0
2017,12,6.7,1.6,11,71.6,0.0
2018,1,5.5,1.0,12,56.4,0.0
2018,2,5.5,0.5,9,34.1,0.0
2018,3,6.1,1.3,6,67.0,0.0
2018,4,10.2,3.8,4,39.2,0.0
2018,5,13.6,6.8,0,32.8,0.0
2018,6,15.3,8.8,0,17.8,0.0
2018,7,18.6,11.4,0,57.6,0.0
2018,8,16.6,10.1,0,52.7,0.0
2018,9,14.5,8.0,0,86.6,0.0
2018,10,11.9,6.2,1,94.8,0.0
2018,11,10.1,6.3,0,53.0,0.0
2018,12,7.7,3.4,5,36.3,0.0
2019,1,6.1,1.3,11,62.6,0.0
2019,2,9.1,3.3,5,47.1,0.0
2019,3,9.1,3.3,4,64.2,0.0
2019,4,10.2,5.8,1,32.8,0.0
2019,5,11.3,4.6,4,51.4,0.0
2019,6,14.7,8.9,0,63.6,0.0
2019,7,17.0,11.3,0,62.6,0.0
2019,8,16.8,11.2,0,92.4,0.0
2019,9,14.6,8.8,0,52.4,0.0
2019,10,11.4,5.8,1,69.2,0.0
2019,11,7.5,3.8,5,116.9,0.0
2019,12,7.4,2.6,7,52.8,0.0
2020,1,8.2,3.0,3,43.8,0.0
2020,2,6.8,1.4,5,82.1,0.0
2020,3,8.2,2.0,6,21.8,0.0
2020,4,10.3,3.8,4,14.4,0.0
2020,5,12.8,5.5,2,46.4,0.0
2020,6,14.4,9.3,0,47.2,0.0
2020,7,15.6,9.2,0,77.8,0.0
2020,8,16.2,10.8,0,47.0,0.0
2020,9,15.1,8.7,0,41.0,0.0
2020,10,11.5,6.8,0,139.2,0.0
2020,11,10.2,5.6,0,47.4,0.0
2020,12,7.3,3.0,9,80.7,0.0
2021,1,4.5,-0.7,20,70.6,0.0
2021,2,6.4,1.0,8,30.2,0.0
2021,3,9.1,3.5,2,62.8,0.0
2021,4,8.8,1.1,13,32.9,0.0
2021,5,10.4,4.2,3,41.1,0.0
2021,6,16.0,8.8,0,23.8,0.0
2021,7,16.6,11.5,0,9.6,0.0
2021,8,16.2,10.5,0,25.4,0.0
2021,9,16.0,10.3,0,87.2,0.0
2021,10,12.7,7.0,0,111.4,0.0
2021,11,9.3,4.4,2,109.0,0.0
2021,12,7.3,2.4,4,43.6,0.0
2022,1,8.0,2.9,3,49.4,0.0
2022,2,6.6,1.0,7,77.8,0.0
2022,3,9.5,3.4,4,23.4,0.0
2022,4,9.5,4.0,3,61.2,0.0
2022,5,13.4,7.2,0,48.2,0.0
2022,6,16.2,9.6,0,17.8,0.0
2022,7,17.3,10.8,0,64.6,0.0
2022,8,17.1,10.8,0,58.2,0.0
2022,9,14.8,9.5,0,75.2,0.0
2022,10,13.0,8.4,0,93.4,0.0
2022,11,10.7,6.0,2,98.6,0.0
2022,12,5.8,1.1,13,81.8,0.0
